Store,Week,PepsiQuant,PepsiPrice,DomQuant,DomPrice,CokeQuant,CokePrice
53,376,46,1.09,24,0.94,385,1.09
53,377,38,1.18,23,0.99,212,1.18
53,378,61,1.43,27,0.99,97,1.45
53,379,2393,0.99,13,0.99,62,1.69
53,380,26,1.66,23,0.99,68,1.69
53,381,714,1.29,15,0.99,1329,1.29
53,382,23,1.69,58,0.85,95,1.67
53,383,17,1.69,16,0.99,1036,0.99
53,384,13,1.69,246,0.49,77,1.64
53,385,48,1.33,2,0.99,2005,1.29
53,386,13,1.69,317,0.99,70,1.65
53,387,15,1.69,18,0.99,442,1.69
53,388,17,1.69,11,0.99,1659,1.39
53,389,17,1.69,11,0.99,1659,1.39
53,390,140,1.39,10,0.99,698,1.39
53,391,23,1.69,104,0.66,78,1.69
53,392,487,1.69,9,0.99,1235,1.69
53,393,213,1.01,17,0.99,1628,0.78
53,394,366,1.0,15,0.99,1876,0.9
53,395,366,1.0,15,0.99,1876,0.9
53,396,19,1.69,60,0.99,84,1.69
53,397,79,1.09,12,0.99,619,1.09
53,398,51,1.69,4,0.99,238,1.65
53,399,26,1.69,1,0.99,1507,1.19
62,1,28,1.79,15,0.93,71,1.79
62,2,33,1.79,16,0.69,296,1.19
62,3,32,1.79,1,0.93,83,1.79
62,4,95,1.19,6,0.93,344,1.19
62,5,29,1.79,4,0.99,61,1.79
62,6,108,1.19,2,0.99,332,1.19
62,7,38,1.79,145,0.49,81,1.79
62,8,32,1.79,10,0.99,67,1.79
62,9,296,0.99,4,0.99,105,1.79
62,10,42,1.79,7,0.79,127,1.79
62,11,240,0.89,0,0.00,546,0.89
62,12,28,1.79,5,0.99,76,1.79
62,13,186,1.19,5,0.99,91,1.79
62,14,32,1.79,0,0.00,861,0.89
62,15,226,0.89,9,0.79,140,1.79
62,16,243,0.89,7,0.79,712,0.89
62,17,38,1.79,13,0.99,63,1.79
62,18,71,1.19,2,0.99,352,1.19
62,19,40,1.79,56,0.99,94,1.79
62,20,44,1.79,4,0.99,170,1.29
62,21,50,1.29,1,0.99,283,1.29
62,22,40,1.79,7,0.99,100,1.79
62,23,106,1.19,113,0.49,435,1.19
62,24,41,1.79,0,0.00,90,1.79
62,25,94,1.19,6,0.99,423,1.19
62,26,33,1.79,12,0.99,80,1.79
62,27,303,0.99,1,2.00,654,0.99
62,28,29,1.79,16,2.00,54,1.79
62,29,24,1.79,11,0.99,99,1.79
62,30,135,1.19,7,0.79,156,1.39
62,31,23,1.79,7,0.79,102,1.79
62,32,47,1.79,14,0.79,245,1.39
62,33,586,0.89,1,0.99,929,0.89
62,34,36,1.79,35,0.99,58,1.79
62,35,30,1.79,7,0.99,79,1.79
62,36,64,1.29,6,0.99,136,1.29
62,37,42,1.79,5,0.99,89,1.79
62,38,27,1.79,16,0.99,261,1.29
62,39,972,0.89,1,0.99,67,1.79
62,40,25,1.79,35,0.99,359,1.29
62,41,93,1.29,10,0.99,58,1.79
62,42,45,1.79,21,2.00,120,1.79
62,43,61,1.29,13,2.00,259,1.29
62,44,22,1.79,3,0.99,67,1.79
62,45,70,1.29,84,2.00,151,1.29
62,46,23,1.79,17,2.00,62,1.79
62,47,90,0.99,2,0.99,208,0.99
62,48,26,1.79,3,0.99,49,1.79
62,49,29,1.79,5,0.99,59,1.79
62,50,64,1.29,24,2.00,277,1.29
62,51,30,1.79,3,0.99,110,1.79
62,52,95,1.29,24,2.00,135,1.49
62,53,21,1.79,8,2.00,87,1.79
62,54,25,1.79,2,0.99,59,1.79
62,55,21,1.79,4,0.99,262,1.19
62,56,70,1.29,1,0.99,191,1.29
62,57,27,1.79,2,0.99,70,1.79
62,58,28,1.79,51,0.49,57,1.79
62,59,180,0.99,0,0.00,437,0.99
62,60,30,1.79,4,0.99,71,1.79
62,61,30,1.79,17,2.00,37,1.79
62,62,55,1.79,10,2.00,128,1.79
62,63,28,1.79,3,0.99,34,1.79
62,64,31,1.79,4,0.99,48,1.79
62,65,116,1.19,16,0.79,66,1.79
62,66,58,1.29,5,0.79,295,1.29
62,67,46,1.79,1,0.99,119,1.79
62,68,54,1.79,2,0.99,88,1.79
62,69,37,1.89,39,0.89,64,1.89
62,70,78,1.29,8,0.99,208,1.29
62,71,29,1.89,7,0.99,45,1.89
62,72,32,1.89,9,0.99,69,1.89
62,73,103,1.29,4,0.99,242,1.29
62,74,14,1.89,7,2.00,178,1.19
62,75,68,1.29,5,0.99,48,1.89
62,76,31,1.89,0,0.00,913,0.89
62,77,28,1.89,1,0.99,38,1.89
62,78,21,1.89,57,0.49,56,1.89
62,79,97,1.19,0,0.00,202,1.19
62,80,31,1.89,5,0.99,51,1.89
62,81,15,1.89,1,0.99,58,1.89
62,82,23,1.89,33,0.59,68,1.89
62,83,28,1.89,3,0.99,54,1.89
62,84,270,0.99,0,0.00,558,0.99
62,85,15,1.89,16,2.00,62,1.89
62,86,25,1.89,6,0.89,51,1.89
62,87,44,1.89,4,0.89,88,1.89
62,88,144,0.99,13,0.89,615,0.99
62,89,38,1.89,20,2.00,93,1.89
62,90,28,1.89,9,2.00,68,1.89
62,91,419,0.99,5,0.89,719,0.99
62,92,26,1.89,17,2.00,90,1.89
62,93,35,1.89,7,2.00,82,1.89
62,94,23,1.89,15,0.89,92,1.89
62,95,56,1.29,9,0.89,213,1.29
62,96,30,1.89,4,0.89,64,1.89
62,97,31,1.89,28,2.00,64,1.89
62,98,53,1.29,7,2.00,122,1.29
62,99,29,1.49,34,0.59,80,1.49
62,100,40,1.49,10,0.59,92,1.49
62,101,324,0.99,2,0.89,550,0.99
62,102,39,1.49,25,2.00,75,1.49
62,103,31,1.49,2,0.89,64,1.49
62,104,46,1.49,6,2.00,74,1.49
62,105,68,1.29,2,0.89,166,1.29
62,106,35,1.49,1,0.89,55,1.49
62,107,264,0.99,1,0.89,419,0.99
62,108,23,1.49,2,0.89,61,1.49
62,109,16,1.49,16,0.79,55,1.49
62,110,72,1.29,1,0.89,118,1.29
62,111,31,1.29,1,0.89,143,1.29
62,112,40,1.29,9,0.79,99,1.29
62,113,38,1.49,11,0.79,186,1.49
62,114,61,1.09,4,0.79,291,1.09
62,115,37,1.49,14,0.79,121,1.49
62,116,39,1.49,1,0.89,80,1.49
62,117,407,0.89,0,0.00,688,0.89
62,118,36,1.49,6,0.89,105,1.49
62,119,70,1.49,16,1.50,137,1.49
62,120,182,0.89,0,0.00,720,0.89
62,121,40,1.49,4,1.50,81,1.49
62,122,104,1.19,41,0.44,234,1.19
62,123,35,1.49,5,0.89,84,1.49
62,124,194,0.89,0,0.00,661,0.89
62,125,40,1.49,11,1.50,56,1.49
62,126,30,1.49,5,0.89,81,1.49
62,127,19,1.49,3,0.89,97,1.49
62,128,60,1.39,4,0.89,140,1.39
62,129,35,1.49,49,0.89,84,1.49
62,130,196,0.99,0,0.00,579,0.99
62,131,25,1.49,8,0.89,52,1.49
62,132,28,1.49,22,3.00,103,1.49
62,133,21,1.49,6,0.89,59,1.49
62,134,26,1.49,40,0.89,75,1.49
62,135,184,0.99,0,0.00,597,0.99
62,136,36,1.49,12,2.00,112,1.49
62,137,19,1.49,4,0.89,65,1.49
62,138,39,1.49,1,0.89,66,1.49
62,139,171,0.99,4,0.89,513,0.99
62,140,57,1.49,14,0.89,86,1.49
62,141,40,1.49,2,0.89,134,1.49
62,142,264,0.89,2,0.89,752,0.89
62,143,47,1.49,6,2.00,125,1.49
62,144,0,0.0,0,0.00,0,0.0
62,145,94,4.0,23,1.50,85,1.49
62,146,268,1.49,5,2.00,602,1.49
62,147,155,0.79,8,2.00,362,0.79
62,148,28,1.49,88,0.44,57,1.49
62,149,54,1.19,2,0.89,199,1.19
62,150,26,1.49,1,0.89,426,0.99
62,151,306,0.79,0,0.00,928,0.79
62,152,21,1.79,11,2.00,72,1.49
62,153,21,1.79,1,0.89,667,0.89
62,154,14,1.79,6,0.89,59,1.49
62,155,225,0.99,3,0.89,54,1.49
62,156,21,1.79,11,2.00,49,1.79
62,157,14,3.0,6,0.89,474,0.99
62,158,14,1.79,6,0.89,56,1.79
62,159,163,0.99,2,0.89,54,1.79
62,160,46,4.0,12,0.89,48,1.79
62,161,16,1.79,7,0.89,44,1.79
62,162,59,1.33,2,0.89,55,1.79
62,163,69,4.0,145,0.44,49,1.79
62,164,20,1.79,16,0.89,60,1.79
62,165,21,1.79,12,0.89,509,0.99
62,166,28,1.79,26,0.79,61,1.79
62,167,216,0.99,24,0.59,72,1.79
62,168,12,1.79,7,0.79,30,1.79
62,169,15,1.79,8,0.79,512,0.99
62,170,175,0.99,13,2.00,49,1.79
62,171,93,1.39,7,2.00,97,1.79
62,172,50,1.29,12,2.00,66,1.79
62,173,23,1.79,13,2.00,244,0.99
62,174,42,3.98,89,0.48,83,3.98
62,175,25,1.79,12,0.79,48,1.79
62,176,19,1.79,11,0.79,34,1.79
62,177,16,1.79,4,0.79,43,1.79
62,178,72,4.0,7,0.79,135,4.0
62,179,19,1.79,7,0.79,43,1.79
62,180,18,1.79,1,0.79,298,1.09
62,181,21,1.79,6,2.00,40,1.79
62,182,161,0.99,4,0.79,39,1.79
62,183,20,1.79,0,0.00,122,4.0
62,184,26,1.79,14,0.79,44,1.79
62,185,20,1.79,111,0.39,24,1.49
62,186,227,0.89,6,0.79,457,0.89
62,187,18,1.79,6,0.79,66,1.79
62,188,178,2.99,2,0.79,44,1.79
62,189,18,1.79,3,2.00,476,0.99
62,190,374,0.99,4,0.89,25,1.79
62,191,54,0.99,80,0.44,463,0.99
62,192,22,1.79,2,0.89,49,1.59
62,193,110,0.99,0,0.00,366,0.99
62,194,91,0.99,7,2.00,190,0.99
62,195,224,0.99,2,0.89,454,0.99
62,196,31,1.59,7,0.75,96,1.59
62,197,42,1.59,1,0.89,481,0.99
62,198,147,0.99,21,0.66,447,0.99
62,199,154,0.99,7,0.89,227,0.99
62,200,179,0.99,3,0.89,350,0.99
62,201,48,1.07,24,0.40,138,1.09
62,202,66,1.33,9,0.89,60,1.59
62,203,26,0.99,0,0.00,357,0.99
62,204,112,0.99,1,0.89,300,0.99
62,205,22,1.59,48,0.44,62,1.59
62,206,329,0.99,5,0.89,56,1.59
62,207,18,1.59,3,0.89,422,0.89
62,208,137,0.99,7,0.89,59,1.59
62,209,54,1.09,12,0.66,261,1.09
62,210,31,1.59,5,0.89,54,1.59
62,211,24,1.59,5,0.89,0,0.0
62,212,13,1.59,37,0.50,49,1.59
62,213,143,0.99,3,0.89,376,0.99
62,214,35,1.39,10,0.79,55,1.59
62,215,21,1.59,2,0.89,64,1.59
62,216,17,1.59,3,0.89,65,1.59
62,217,54,1.09,8,0.89,139,1.09
62,218,20,1.59,9,0.89,57,1.59
62,219,0,0.0,0,0.00,0,0.0
62,220,33,1.35,18,0.75,121,1.35
62,221,39,1.59,6,0.89,74,1.59
62,222,73,1.33,77,0.44,159,1.33
62,223,137,0.99,6,0.74,304,0.99
62,224,90,1.1,7,0.66,220,1.09
62,225,72,1.33,9,0.66,140,1.33
62,226,39,1.33,76,0.44,105,1.33
62,227,22,1.59,4,0.89,53,1.59
62,228,90,1.33,8,0.89,140,1.33
62,229,36,1.56,7,0.89,59,1.59
62,230,62,1.33,21,0.50,103,1.33
62,231,28,1.59,15,0.89,85,1.59
62,232,62,1.33,21,0.50,103,1.33
62,233,28,1.59,15,0.89,85,1.59
62,234,22,1.59,7,0.89,56,1.59
62,235,167,0.99,1,0.89,371,0.99
62,236,13,1.59,52,0.44,71,1.59
62,237,53,1.07,23,0.89,217,1.09
62,238,56,1.33,6,0.75,113,1.33
62,239,32,1.59,11,0.89,59,1.59
62,240,25,1.59,9,0.89,98,1.59
62,241,225,0.99,1,0.89,553,0.99
62,242,23,1.59,37,0.52,74,1.59
62,243,35,1.39,14,0.89,226,1.39
62,244,33,1.43,13,0.89,90,1.43
62,245,77,1.39,12,0.89,263,1.39
62,246,105,1.33,6,0.89,166,1.33
62,247,28,1.59,47,0.53,94,1.59
62,248,53,1.33,5,0.53,86,1.59
62,249,19,1.59,2,0.59,511,0.99
62,250,32,1.18,9,0.89,111,1.24
62,251,56,1.09,11,0.89,116,1.03
62,252,51,1.33,5,0.89,114,1.33
62,253,19,1.59,14,0.89,58,1.59
62,262,14,1.59,2,0.89,82,0.99
62,263,68,1.39,10,0.66,95,1.39
62,264,52,1.42,2,0.89,84,1.43
62,265,63,1.09,2,0.89,131,1.09
62,266,14,1.59,2,0.89,82,0.99
62,267,68,1.39,10,0.66,95,1.39
62,268,52,1.42,2,0.89,84,1.43
62,269,63,1.09,2,0.89,131,1.09
62,270,20,1.59,39,0.44,56,1.58
62,271,566,1.19,2,0.89,75,1.59
62,272,36,1.19,10,0.66,137,1.19
62,273,84,1.19,6,0.89,139,1.19
62,274,17,1.59,9,0.66,721,0.99
62,275,50,1.59,8,0.75,99,1.59
62,276,39,1.33,12,0.89,121,1.33
62,277,31,1.59,0,0.00,93,1.39
62,278,57,1.33,31,0.46,114,1.33
62,279,17,1.59,14,0.44,50,1.59
62,280,39,1.33,12,0.89,121,1.33
62,281,31,1.59,0,0.00,93,1.39
62,282,57,1.33,31,0.46,114,1.33
62,283,17,1.59,14,0.44,50,1.59
62,284,95,1.33,10,0.89,200,1.33
62,285,23,1.59,8,0.89,75,1.59
62,286,255,1.39,3,0.89,734,1.39
62,287,29,1.59,13,0.89,77,1.59
62,288,27,1.59,10,0.89,49,1.59
62,289,77,1.09,31,0.43,44,1.59
62,290,40,1.29,5,0.89,139,1.29
62,291,71,1.39,8,0.89,389,1.39
62,292,34,1.59,13,0.66,69,1.59
62,293,16,1.59,8,0.89,53,1.59
62,294,49,1.29,8,0.89,130,1.29
62,295,30,1.59,11,0.89,118,1.19
62,296,30,1.09,47,0.47,147,1.19
62,297,31,1.59,8,0.89,91,1.59
62,298,192,1.04,12,0.89,319,1.11
62,299,109,1.1,11,0.66,172,1.07
62,300,218,0.99,0,0.00,158,1.33
62,301,34,1.07,11,0.83,87,1.59
62,302,34,1.36,42,0.45,283,1.42
62,303,65,1.43,13,0.82,160,1.39
62,304,18,1.59,8,0.89,410,0.99
62,305,35,1.59,10,0.89,48,1.59
62,306,212,0.99,4,0.89,128,1.29
62,307,19,1.09,61,0.44,61,1.59
62,308,55,1.24,7,0.89,51,1.59
62,309,31,1.59,1,0.89,71,1.59
62,310,39,1.29,10,0.89,71,1.29
62,311,101,0.99,1,0.99,70,1.59
62,312,24,1.29,2,0.99,88,1.29
62,313,28,1.29,30,0.49,61,1.59
62,314,38,1.29,5,0.99,48,1.59
62,315,24,1.29,33,0.66,69,1.59
62,316,0,0.0,0,0.00,0,0.0
62,317,0,0.0,0,0.00,0,0.0
62,318,28,1.59,4,0.99,184,1.33
62,319,32,1.59,45,0.50,87,1.58
62,320,97,1.34,6,0.99,133,1.33
62,321,21,1.59,6,0.99,63,1.58
62,322,260,0.99,19,0.49,374,0.99
62,323,65,1.59,7,0.99,154,1.58
62,324,39,1.59,9,0.99,258,1.0
62,325,86,1.08,7,0.99,235,1.11
62,326,99,1.03,9,0.66,287,1.07
62,327,26,1.59,13,0.45,344,0.94
62,328,172,0.99,1,0.99,514,0.79
62,329,415,1.18,1,0.99,667,1.18
62,330,150,0.99,85,0.49,91,1.59
62,331,40,1.54,3,0.99,109,1.59
62,332,233,0.99,1,0.99,485,0.99
62,333,34,1.55,32,0.52,105,1.56
62,334,37,1.59,5,0.99,65,1.59
62,335,410,0.99,55,0.48,70,0.99
62,336,25,1.59,10,0.99,1033,0.79
62,337,34,1.59,3,0.99,85,1.58
62,338,37,1.59,53,0.49,74,1.59
62,339,68,1.33,5,0.99,203,1.33
62,340,35,1.69,2,0.99,92,1.68
62,341,34,1.69,74,0.49,69,1.69
62,342,154,0.99,9,0.77,471,0.99
62,343,52,1.55,2,0.99,525,0.9
62,344,25,1.69,77,0.49,64,1.69
62,345,146,0.99,0,0.00,428,0.99
62,346,34,1.66,5,0.99,90,1.67
62,347,79,1.19,1,0.99,299,1.19
62,348,37,1.69,3,0.99,117,1.69
62,349,592,0.7,0,0.00,863,0.71
62,350,56,1.1,4,0.99,235,1.11
62,351,40,1.69,80,0.49,119,1.68
62,352,93,1.29,3,0.99,179,1.29
62,353,33,1.69,4,0.99,104,1.68
62,354,179,0.99,2,0.99,400,0.99
62,355,35,1.69,0,0.00,131,1.66
62,356,142,0.99,2,0.99,368,0.99
62,357,25,1.69,96,0.49,89,1.65
62,358,212,0.99,4,0.89,128,1.29
62,359,19,1.09,61,0.44,61,1.59
62,360,55,1.24,7,0.89,51,1.59
62,361,31,1.59,1,0.89,71,1.59
62,362,89,1.19,0,0.00,144,1.33
62,363,225,0.99,1,0.99,449,0.99
62,364,42,1.69,2,0.99,515,0.89
62,365,310,0.99,61,0.49,184,1.19
62,366,32,0.99,0,0.00,855,0.79
62,367,30,1.66,2,0.99,111,1.59
62,368,17,1.69,1,0.99,418,0.99
62,369,262,0.99,38,0.52,96,1.69
62,370,28,1.66,4,0.74,140,1.26
62,371,21,1.69,6,0.99,89,1.67
62,372,39,1.69,46,0.49,270,1.02
62,373,39,1.69,46,0.49,270,1.02
62,374,357,0.79,2,0.99,207,1.0
62,375,27,1.69,78,0.49,72,1.69
62,376,78,1.09,1,0.99,296,1.09
62,377,56,1.18,1,0.99,266,1.18
62,378,33,1.52,3,0.99,131,1.49
62,379,997,0.99,1,0.99,97,1.69
62,380,60,1.5,1,0.99,183,1.69
62,381,141,1.29,5,0.99,474,1.29
62,382,46,1.69,19,0.89,90,1.69
62,383,30,1.69,8,0.99,434,0.99
62,384,43,1.69,62,0.52,94,1.67
62,385,67,1.39,2,0.99,928,1.29
62,386,25,1.69,24,0.99,85,1.67
62,387,47,1.69,16,0.99,279,1.69
62,388,28,1.69,7,0.99,564,1.39
62,389,28,1.69,7,0.99,564,1.39
62,390,99,1.39,7,0.99,460,1.39
62,391,42,1.69,22,0.66,122,1.69
62,392,169,1.69,8,0.99,587,1.69
62,393,183,1.08,4,0.99,364,1.09
62,394,168,1.06,7,0.99,426,1.04
62,395,168,1.06,7,0.99,426,1.04
62,396,50,1.69,21,0.99,91,1.69
62,397,114,1.09,3,0.99,271,1.09
62,398,37,1.69,4,0.99,144,1.66
62,399,31,1.69,0,0.00,822,1.19
68,1,121,1.79,12,0.93,86,1.79
68,2,89,1.79,78,0.69,634,1.19
68,3,137,1.79,14,0.93,98,1.79
68,4,368,1.19,16,0.93,393,1.19
68,5,144,1.79,21,0.99,122,1.79
68,6,483,1.19,9,0.99,480,1.19
68,7,133,1.79,361,0.49,132,1.79
68,8,169,1.79,2,0.99,102,1.79
68,9,1572,0.99,0,0.00,82,1.79
68,10,115,1.79,13,0.79,134,1.79
68,11,2212,0.89,8,0.79,1267,0.89
68,12,164,1.79,29,0.99,128,1.79
68,13,643,1.19,17,0.99,91,1.79
68,14,110,1.79,4,0.99,929,0.89
68,15,1169,0.89,6,0.79,98,1.79
68,16,1135,0.89,2,0.79,1386,0.89
68,17,162,1.79,40,0.99,99,1.79
68,18,468,1.19,25,0.99,349,1.19
68,19,134,1.79,175,0.99,103,1.79
68,20,104,1.79,17,0.99,359,1.29
68,21,206,1.29,3,0.99,220,1.29
68,22,134,1.79,17,0.99,112,1.79
68,23,711,1.19,479,0.49,401,1.19
68,24,124,1.79,4,0.99,79,1.79
68,25,616,1.19,25,0.99,511,1.19
68,26,114,1.79,16,0.99,89,1.79
68,27,1393,0.99,48,2.00,1198,0.99
68,28,137,1.79,49,2.00,76,1.79
68,29,127,1.79,29,0.99,100,1.79
68,30,749,1.19,17,0.79,106,1.39
68,31,126,1.79,44,0.79,110,1.79
68,32,62,1.79,1,0.79,88,1.39
68,33,2964,0.89,1,0.99,2565,0.89
68,34,136,1.79,133,0.99,136,1.79
68,35,166,1.79,28,0.99,105,1.79
68,36,218,1.29,4,0.99,200,1.29
68,37,112,1.79,19,0.99,99,1.79
68,38,114,1.79,147,0.99,231,1.29
68,39,3425,0.89,5,0.99,89,1.79
68,40,144,1.79,23,0.99,289,1.29
68,41,291,1.29,10,0.99,58,1.79
68,42,85,1.79,125,2.00,73,1.79
68,43,228,1.29,24,2.00,346,1.29
68,44,90,1.79,30,0.99,79,1.79
68,45,126,1.29,122,2.00,97,1.09
68,46,139,1.79,38,2.00,99,1.79
68,47,1428,0.99,2,0.99,1024,0.99
68,48,108,1.79,22,0.99,66,1.79
68,49,127,1.79,25,0.99,71,1.79
68,50,495,1.29,54,2.00,352,1.29
68,51,90,1.79,14,0.99,121,1.79
68,52,349,1.29,53,2.00,104,1.49
68,53,0,0.0,0,0.00,0,0.0
68,54,78,1.79,12,0.99,66,1.79
68,55,69,1.79,15,0.99,181,1.19
68,56,184,1.29,7,0.99,126,1.29
68,57,64,1.79,10,0.99,64,1.79
68,58,74,1.79,303,0.49,54,1.79
68,59,1115,0.99,5,0.99,1223,0.99
68,60,77,1.79,49,0.99,97,1.79
68,61,91,1.79,49,2.00,87,1.79
68,62,84,1.79,85,2.00,95,1.79
68,63,61,1.79,12,0.99,70,1.79
68,64,90,1.79,30,0.99,53,1.79
68,65,234,1.19,56,0.79,72,1.79
68,66,270,1.29,18,0.79,129,1.29
68,67,100,1.79,13,0.99,86,1.79
68,68,102,1.79,21,0.99,91,1.79
68,69,112,1.89,154,0.89,109,1.89
68,70,403,1.29,16,0.99,285,1.29
68,71,82,1.89,12,0.99,84,1.89
68,72,70,1.89,11,0.99,87,1.89
68,73,165,1.29,4,0.99,165,1.29
68,74,88,1.89,43,2.00,137,1.19
68,75,298,1.29,15,0.99,94,1.89
68,76,78,1.89,3,0.99,2639,0.89
68,77,70,1.89,20,0.99,84,1.89
68,78,67,1.89,369,0.49,63,1.89
68,79,556,1.19,14,0.99,331,1.19
68,80,78,1.89,16,0.99,72,1.89
68,81,80,1.89,11,0.99,42,1.89
68,82,48,1.89,95,0.59,64,1.89
68,83,81,1.89,22,0.99,83,1.89
68,84,1591,0.99,15,0.89,1234,0.99
68,85,52,1.89,43,2.00,67,1.89
68,86,68,1.89,12,0.89,42,1.89
68,87,86,1.89,39,0.89,106,1.89
68,88,1409,0.99,36,0.89,963,0.99
68,89,75,1.89,180,2.00,148,1.89
68,90,57,1.89,17,2.00,65,1.89
68,91,1754,0.99,18,0.89,1368,0.99
68,92,107,1.89,101,2.00,61,1.89
68,93,90,1.89,34,2.00,56,1.89
68,94,78,1.89,29,0.89,51,1.89
68,95,327,1.29,25,0.89,108,1.29
68,96,87,1.89,31,0.89,59,1.89
68,97,85,1.89,82,2.00,75,1.89
68,98,164,1.29,19,2.00,141,1.29
68,99,103,1.49,114,0.59,124,1.49
68,100,92,1.49,50,0.59,63,1.49
68,101,1180,0.99,20,0.89,989,0.99
68,102,74,1.49,52,2.00,97,1.49
68,103,80,1.49,30,0.89,52,1.49
68,104,103,1.49,98,2.00,83,1.49
68,105,263,1.29,10,0.89,163,1.29
68,106,0,0.0,0,0.00,0,0.0
68,107,1622,0.99,12,0.89,1109,0.99
68,108,61,1.49,18,0.89,79,1.49
68,109,81,1.49,42,0.79,120,1.49
68,110,425,1.29,40,0.89,138,1.29
68,111,242,1.29,9,0.89,104,1.29
68,112,115,1.29,33,0.79,88,1.29
68,113,88,1.49,19,0.79,107,1.49
68,114,456,1.09,10,0.79,504,1.09
68,115,166,1.49,66,0.79,189,1.49
68,116,88,1.49,10,0.89,133,1.49
68,117,2046,0.89,3,0.89,1576,0.89
68,118,100,1.49,13,0.89,64,1.49
68,119,88,1.49,64,1.50,134,1.49
68,120,1716,0.89,10,1.50,1756,0.89
68,121,0,0.0,0,0.00,0,0.0
68,122,422,1.19,370,0.44,403,1.19
68,123,87,1.49,27,0.89,78,1.49
68,124,1293,0.89,3,0.89,1697,0.89
68,125,72,1.49,76,1.50,62,1.49
68,126,59,1.49,14,0.89,79,1.49
68,127,97,1.49,9,0.89,129,1.49
68,128,226,1.39,13,0.89,311,1.39
68,129,108,1.49,228,0.89,99,1.49
68,130,1034,0.99,10,0.89,1130,0.99
68,131,64,1.49,12,0.89,67,1.49
68,132,69,1.49,42,3.00,98,1.49
68,133,78,1.49,31,0.89,69,1.49
68,134,79,1.49,232,0.89,93,1.49
68,135,1266,0.99,1,0.89,923,0.99
68,136,103,1.49,61,2.00,125,1.49
68,137,64,1.49,20,0.89,86,1.49
68,138,70,1.49,28,0.89,93,1.49
68,139,1093,0.99,3,0.89,865,0.99
68,140,85,1.49,6,0.89,111,1.49
68,141,88,1.49,13,0.89,116,1.49
68,142,1684,0.89,7,0.89,1373,0.89
68,143,61,1.49,74,2.00,134,1.49
68,144,158,4.0,47,1.50,212,4.0
68,145,147,4.0,23,1.50,95,1.49
68,146,1005,1.49,22,2.00,733,1.49
68,147,1066,0.79,7,2.00,755,0.79
68,148,46,1.49,466,0.44,96,1.49
68,149,103,1.19,21,0.89,161,1.19
68,150,129,1.49,8,0.89,717,0.99
68,151,1834,0.79,2,0.89,2276,0.79
68,152,36,1.79,33,2.00,86,1.49
68,153,26,1.79,7,0.89,1687,0.89
68,154,51,1.79,10,0.89,100,1.49
68,155,912,0.99,10,0.89,80,1.49
68,156,56,1.79,96,2.00,116,1.79
68,157,140,3.0,12,0.89,1196,0.99
68,158,53,1.79,12,0.89,66,1.79
68,159,1034,0.99,10,0.89,49,1.79
68,160,158,4.0,12,0.89,72,1.79
68,161,38,1.79,19,0.89,62,1.79
68,162,112,1.33,10,0.89,59,1.79
68,163,127,4.0,331,0.44,65,1.79
68,164,37,1.79,0,0.00,91,1.79
68,165,33,1.79,6,0.89,1092,0.99
68,166,42,1.79,6,0.79,80,1.79
68,167,1378,0.99,88,0.59,84,1.79
68,168,256,1.79,25,0.79,91,1.79
68,169,72,1.79,27,0.79,1077,0.99
68,170,1185,0.99,31,2.00,58,1.79
68,171,108,1.39,40,2.00,78,1.79
68,172,91,1.29,12,2.00,89,1.79
68,173,53,1.79,19,2.00,428,0.99
68,174,155,3.98,317,0.48,232,3.98
68,175,47,1.79,25,0.79,50,1.79
68,176,44,1.79,9,0.79,53,1.79
68,177,43,1.79,11,0.79,47,1.79
68,178,68,4.0,12,0.79,61,4.0
68,179,33,1.79,11,0.79,32,1.79
68,180,35,1.79,9,0.79,245,1.09
68,181,45,1.79,82,2.00,75,1.79
68,182,1302,0.99,14,0.79,49,1.79
68,183,40,1.79,20,0.79,131,4.0
68,184,24,1.79,27,0.79,40,1.79
68,185,34,1.79,277,0.39,148,1.49
68,186,661,0.89,7,0.79,721,0.89
68,187,67,1.79,26,0.79,57,1.79
68,188,461,2.99,9,0.79,64,1.79
68,189,27,1.79,38,2.00,917,0.99
68,190,1303,0.99,11,0.89,45,1.79
68,191,103,0.99,284,0.44,996,0.99
68,192,60,1.79,4,0.89,85,1.69
68,193,1050,0.99,0,0.00,1003,0.99
68,194,515,0.99,18,2.00,499,0.99
68,195,699,0.99,15,0.89,760,0.99
68,196,61,1.79,19,3.00,111,1.69
68,197,49,1.69,1,0.89,1145,0.99
68,198,1025,0.99,30,0.66,861,0.99
68,199,784,0.98,4,0.89,776,0.99
68,200,963,0.99,23,0.89,778,0.99
68,201,555,1.05,144,0.44,429,1.05
68,202,200,1.33,25,0.89,150,1.69
68,203,210,0.99,11,0.89,1772,0.99
68,204,1332,0.99,22,0.89,1120,0.99
68,205,105,1.69,340,0.44,107,1.69
68,206,877,0.99,16,0.83,109,1.69
68,207,117,1.69,13,0.89,1706,0.89
68,208,558,0.99,27,0.79,100,1.69
68,209,282,1.09,101,0.66,253,1.09
68,210,166,1.69,34,0.89,142,1.68
68,211,92,1.69,9,0.89,0,0.0
68,212,104,1.66,248,0.44,109,1.69
68,213,1321,0.99,9,0.89,1247,0.99
68,214,195,1.39,77,0.76,144,1.67
68,215,122,1.67,25,0.89,159,1.69
68,216,89,1.69,28,0.89,103,1.69
